id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities,text
102,_, , ,不错,25,27,整体,积极,产品很好，卖家服务态度也很好，使用一周才确认，是款不错的产品
103,_, , ,好用,4,6,使用体验,积极,非常漂亮好用期待赠品
103,_, , ,非常漂亮,0,4,外观,积极,非常漂亮好用期待赠品
104,_, , ,不错,0,2,整体,积极,不错，买来拍~的，相机和架子都还可以，值得购买
105,_, , ,还不错,0,3,整体,积极,还不错，配件齐全，就是发货时发票忘发了，后面补发了！用了几天暂时没有问题，期待耐用;;
105,配件,4,6,齐全,6,8,赠品,积极,还不错，配件齐全，就是发货时发票忘发了，后面补发了！用了几天暂时没有问题，期待耐用;;
106,_, , ,非常赞,0,3,整体,积极,非常赞赞赞！非常好好好！非常快快快！快递小哥给力！赞赞赞
106,_, , ,非常快,12,15,物流,积极,非常赞赞赞！非常好好好！非常快快快！快递小哥给力！赞赞赞
106,快递小哥,18,22,给力,22,24,物流,积极,非常赞赞赞！非常好好好！非常快快快！快递小哥给力！赞赞赞
107,_, , ,很好,24,26,整体,积极,摄像机小巧方便携带，录制很清晰，全景相机中，这款很好，客服态度热情！太满意了！！！！！！！
107,_, , ,太满意,34,37,整体,积极,摄像机小巧方便携带，录制很清晰，全景相机中，这款很好，客服态度热情！太满意了！！！！！！！
107,客服态度,27,31,热情,31,33,物流,积极,摄像机小巧方便携带，录制很清晰，全景相机中，这款很好，客服态度热情！太满意了！！！！！！！
107,摄像机,0,3,小巧,3,5,外观,积极,摄像机小巧方便携带，录制很清晰，全景相机中，这款很好，客服态度热情！太满意了！！！！！！！
107,_, , ,方便携带,5,9,使用体验,积极,摄像机小巧方便携带，录制很清晰，全景相机中，这款很好，客服态度热情！太满意了！！！！！！！
107,录制,10,12,很清晰,12,15,拍摄,积极,摄像机小巧方便携带，录制很清晰，全景相机中，这款很好，客服态度热情！太满意了！！！！！！！
108,_, , ,挺好玩,0,3,使用体验,积极,挺好玩，拿起来拍摄也方便，还送自拍杆，360度无死角拍摄自己看的时候也能体现下360度的点滴，顺便说一下客服很热心问什么都耐心回答！
108,客服,52,54,很热心,54,57,物流,积极,挺好玩，拿起来拍摄也方便，还送自拍杆，360度无死角拍摄自己看的时候也能体现下360度的点滴，顺便说一下客服很热心问什么都耐心回答！
109,_, , ,非常满意,38,42,整体,积极,发货速度很快，两天就收到了，相机非常好是正品，使用感觉很好！还送了很多赠品，非常满意！
109,_, , ,非常好,16,19,整体,积极,发货速度很快，两天就收到了，相机非常好是正品，使用感觉很好！还送了很多赠品，非常满意！
109,发货速度,0,4,很快,4,6,物流,积极,发货速度很快，两天就收到了，相机非常好是正品，使用感觉很好！还送了很多赠品，非常满意！
109,_, , ,正品,20,22,整体,积极,发货速度很快，两天就收到了，相机非常好是正品，使用感觉很好！还送了很多赠品，非常满意！
109,_, , ,很好,27,29,整体,积极,发货速度很快，两天就收到了，相机非常好是正品，使用感觉很好！还送了很多赠品，非常满意！
110,_, , ,非常满意,28,32,整体,积极,机子都是全新未开封 国行的 机子码齐全 卖家服务非常好 非常满意的一次购物 ！下次还来这买！
110,卖家服务,20,24,非常好,24,27,物流,积极,机子都是全新未开封 国行的 机子码齐全 卖家服务非常好 非常满意的一次购物 ！下次还来这买！
111,_, , ,好用,11,13,使用体验,积极,一下买了三台相机，都说好用呢
112,_, , ,还可以,4,7,使用体验,中性,暂时用着还可以，效果不错，推荐购买
112,效果,8,10,不错,10,12,拍摄,积极,暂时用着还可以，效果不错，推荐购买
113,_, , ,挺好,5,7,整体,积极,不错不错，挺好的，之前也有买过
113,_, , ,不错不错,0,4,整体,积极,不错不错，挺好的，之前也有买过
114,_, , ,不错,13,15,整体,积极,买给客户的，自己没用，应该不错哈。
115,_, , ,非常喜欢,19,23,整体,积极,客服态度很好，物流很快，产品配置齐全，非常喜欢，
115,物流,7,9,很快,9,11,物流,积极,客服态度很好，物流很快，产品配置齐全，非常喜欢，
115,客服态度,0,4,很好,4,6,物流,积极,客服态度很好，物流很快，产品配置齐全，非常喜欢，
116,_, , ,喜欢,4,6,整体,积极,很好的，喜欢 颜色还是很好看的，送的东西也适合拍摄，服务贴心周到，不错 不错买了3个了 真心不错啊
116,_, , ,真心不错,44,48,整体,积极,很好的，喜欢 颜色还是很好看的，送的东西也适合拍摄，服务贴心周到，不错 不错买了3个了 真心不错啊
116,服务,26,28,贴心周到,28,32,物流,积极,很好的，喜欢 颜色还是很好看的，送的东西也适合拍摄，服务贴心周到，不错 不错买了3个了 真心不错啊
116,颜色,7,9,很好看,11,14,外观,积极,很好的，喜欢 颜色还是很好看的，送的东西也适合拍摄，服务贴心周到，不错 不错买了3个了 真心不错啊
116,送的东西,16,20,适合,21,23,赠品,积极,很好的，喜欢 颜色还是很好看的，送的东西也适合拍摄，服务贴心周到，不错 不错买了3个了 真心不错啊
117,_, , ,好,16,17,整体,积极,买第三次！买第六个了，一如既往的好啊
118,_, , ,还不错,0,3,整体,积极,还不错 以后使用会来追评的～
119,_, , ,很满意,66,69,整体,积极,外形很漂亮，很时尚，很喜欢，用手机下载了理光景达软件，用起来很方便，手机直接控制相机拍照，跟方便，可以直接看拍照效果，好好玩儿，总之很满意。商家发货快，快递很给力，赞！
119,外形,0,2,很漂亮,2,5,外观,积极,外形很漂亮，很时尚，很喜欢，用手机下载了理光景达软件，用起来很方便，手机直接控制相机拍照，跟方便，可以直接看拍照效果，好好玩儿，总之很满意。商家发货快，快递很给力，赞！
119,_, , ,很喜欢,10,13,整体,积极,外形很漂亮，很时尚，很喜欢，用手机下载了理光景达软件，用起来很方便，手机直接控制相机拍照，跟方便，可以直接看拍照效果，好好玩儿，总之很满意。商家发货快，快递很给力，赞！
119,_, , ,很方便,30,33,使用体验,积极,外形很漂亮，很时尚，很喜欢，用手机下载了理光景达软件，用起来很方便，手机直接控制相机拍照，跟方便，可以直接看拍照效果，好好玩儿，总之很满意。商家发货快，快递很给力，赞！
119,_, , ,好好玩儿,59,63,使用体验,积极,外形很漂亮，很时尚，很喜欢，用手机下载了理光景达软件，用起来很方便，手机直接控制相机拍照，跟方便，可以直接看拍照效果，好好玩儿，总之很满意。商家发货快，快递很给力，赞！
119,快递,76,78,很给力,78,81,物流,积极,外形很漂亮，很时尚，很喜欢，用手机下载了理光景达软件，用起来很方便，手机直接控制相机拍照，跟方便，可以直接看拍照效果，好好玩儿，总之很满意。商家发货快，快递很给力，赞！
119,_, , ,赞,82,83,整体,积极,外形很漂亮，很时尚，很喜欢，用手机下载了理光景达软件，用起来很方便，手机直接控制相机拍照，跟方便，可以直接看拍照效果，好好玩儿，总之很满意。商家发货快，快递很给力，赞！
120,_, , ,很好用,36,39,使用体验,积极,收到?两天了，客服很热情的告诉我们应该怎么用，还发了视频链接给我们，真的很好用，店里的同事琢磨了一会，就会用了，拍了几套房子，效果也好，看了看这两天的点击量，明显有所提升了
120,客服,7,9,很热情,9,12,物流,积极,收到?两天了，客服很热情的告诉我们应该怎么用，还发了视频链接给我们，真的很好用，店里的同事琢磨了一会，就会用了，拍了几套房子，效果也好，看了看这两天的点击量，明显有所提升了
121,_, , ,很不错,5,8,整体,积极,货收到了，很不错质量很好，店家服务很到位，没有任何损坏，保护的特别好，而且试拍了一下，像素也特别清楚，很高端大气
121,店家服务,13,17,很到位,17,20,物流,积极,货收到了，很不错质量很好，店家服务很到位，没有任何损坏，保护的特别好，而且试拍了一下，像素也特别清楚，很高端大气
121,保护,28,30,特别好,31,34,物流,积极,货收到了，很不错质量很好，店家服务很到位，没有任何损坏，保护的特别好，而且试拍了一下，像素也特别清楚，很高端大气
121,_, , ,高端大气,52,56,整体,积极,货收到了，很不错质量很好，店家服务很到位，没有任何损坏，保护的特别好，而且试拍了一下，像素也特别清楚，很高端大气
121,像素,43,45,特别清楚,46,50,拍摄,积极,货收到了，很不错质量很好，店家服务很到位，没有任何损坏，保护的特别好，而且试拍了一下，像素也特别清楚，很高端大气
121,质量,8,10,很好,10,12,整体,积极,货收到了，很不错质量很好，店家服务很到位，没有任何损坏，保护的特别好，而且试拍了一下，像素也特别清楚，很高端大气
122,_, , ,非常满意,53,57,整体,积极,理光相机确实好玩，姐妹们一起吃饭都在看我，朋友圈的点赞不计其数。有个朋友想租我的房子，我也用这个给他看了！非常满意
123,_, , ,非常喜爱,46,50,整体,积极,之前买个一个国产的手机镜头的全景，玩的不过瘾，也不专业。理光的这个功能就比较强大了，外观小巧非常喜爱！
123,外观,42,44,小巧,44,46,外观,积极,之前买个一个国产的手机镜头的全景，玩的不过瘾，也不专业。理光的这个功能就比较强大了，外观小巧非常喜爱！
124,_, , ,挺满意,0,3,整体,积极,挺满意的，这个相机简直是房地产的神器，拍了全景效果很好客户也很多，客户也很好很耐心的帮我解决问题，以后有同事都会推荐它家
125,_, , ,挺好玩,8,11,使用体验,积极,帮公司买的，还是挺好玩的，苹果的连接很快，用起来真的不错！
125,_, , ,真的不错,24,28,使用体验,积极,帮公司买的，还是挺好玩的，苹果的连接很快，用起来真的不错！
126,_, , ,不错,12,14,整体,积极,物流很快的。打开看了一下不错，很清晰。这是给公司买的，还会回购
126,物流,0,2,很快,2,4,物流,积极,物流很快的。打开看了一下不错，很清晰。这是给公司买的，还会回购
126,_, , ,很清晰,15,18,拍摄,积极,物流很快的。打开看了一下不错，很清晰。这是给公司买的，还会回购
127,_, , ,非常不错,5,9,整体,积极,公司买的，非常不错，性价很高，容易操作，今天刚培训完非常好用
127,_, , ,非常好用,26,30,使用体验,积极,公司买的，非常不错，性价很高，容易操作，今天刚培训完非常好用
127,性价,10,12,很高,12,14,价格,积极,公司买的，非常不错，性价很高，容易操作，今天刚培训完非常好用
127,_, , ,容易操作,15,19,使用体验,积极,公司买的，非常不错，性价很高，容易操作，今天刚培训完非常好用
